source_name,source_url,forecast_date,outlook_date,price_usd,price_range_min,price_range_max,context,scraped_date
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/cpca-passenger-vehicle-sales-in-china-to-total-22-million-units-in-oct-2025-1416838.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:33:42
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/decarbonization,,2050,,25.0,30.0,"Poland invests in environmental upgrades at Dąbrowa Górnicza 27 Oct Free McKinsey & Company: Global energy demand to peak by 2035 as renewables surge 24 Oct Free OECD: S. Africa’s steel sector needs $25-30 billion to cut emissions by 85% by 2050 24 Oct Free TCUD: Turkey leads steel production in Europe, protectionism makes exports difficult 23 Oct Free Germany’s GMH Gruppe completes restructuring",2025-11-08 12:34:03
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/fai-in-chinas-railways-totals-rmb-5937-billion-in-jan-sept-2025-up-56-percent-1415871.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:35:47
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/fenix-resources-iron-ore-output-rises-in-sept-quarter-with-beebyn-w11-in-operation-1414969.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:35:55
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/fenix-resources-secures-30-year-mining-rights-for-weld-range-iron-ore-project-1407730.htm,,,100.0,,,"er 24 months Production royalty: $4.00-5.00 per dry metric tonne, depending on production volume and ramp-up stage. Profit share: 10 percent of net profit after tax (NPAT) if average iron ore price ≤ $100/mt 15 percent of NPAT if average iron ore price > $100/mt Tags: Iron Ore Raw Mat Australia Oceania Mining Similar articles Daily iron ore prices CFR China - November 7, 2025 07 Nov | Scrap & Raw",2025-11-08 12:35:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/fenix-resources-secures-30-year-mining-rights-for-weld-range-iron-ore-project-1407730.htm,,,100.0,,,"ric tonne, depending on production volume and ramp-up stage. Profit share: 10 percent of net profit after tax (NPAT) if average iron ore price ≤ $100/mt 15 percent of NPAT if average iron ore price > $100/mt Tags: Iron Ore Raw Mat Australia Oceania Mining Similar articles Daily iron ore prices CFR China - November 7, 2025 07 Nov | Scrap & Raw Materials Major steel and raw material futures prices i",2025-11-08 12:35:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/fenix-resources-secures-30-year-mining-rights-for-weld-range-iron-ore-project-1407730.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:35:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/fenix-resources-secures-30-year-mining-rights-for-weld-range-iron-ore-project-1407730.htm,,,60.0,,,"s the exclusive rights to mine and export all iron ore from the Weld Range project. Financial commitments and profit-sharing The financial details of the agreement are as follows: Cash consideration: US$60 million over 24 months $20 million upfront $20 million after 12 months $20 million after 24 months Production royalty: $4.00-5.00 per dry metric tonne, depending on production volume and ramp-up",2025-11-08 12:35:59
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/fortescues-iron-ore-production-and-shipments-up-in-q1-fy-2025-26-1416533.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:36:10
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,54.0,,,":55 (GMT+3)
					
					  | Sao Paulo Loading... Read Aloud The Brazilian foreign trade authority, COMEX, reported the average freight rates for the country’s steel imports in January. For HRC, it was $54/mt from China and $32/mt from Egypt. For CRC, $48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from Sou",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,32.0,,,"| Sao Paulo Loading... Read Aloud The Brazilian foreign trade authority, COMEX, reported the average freight rates for the country’s steel imports in January. For HRC, it was $54/mt from China and $32/mt from Egypt. For CRC, $48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,48.0,,,"ad Aloud The Brazilian foreign trade authority, COMEX, reported the average freight rates for the country’s steel imports in January. For HRC, it was $54/mt from China and $32/mt from Egypt. For CRC, $48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany,",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,44.0,,,"ian foreign trade authority, COMEX, reported the average freight rates for the country’s steel imports in January. For HRC, it was $54/mt from China and $32/mt from Egypt. For CRC, $48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,60.0,,,"he country’s steel imports in January. For HRC, it was $54/mt from China and $32/mt from Egypt. For CRC, $48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,174.0,,,"imports in January. For HRC, it was $54/mt from China and $32/mt from Egypt. For CRC, $48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from China, $40/mt from",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,203.0,,,"For HRC, it was $54/mt from China and $32/mt from Egypt. For CRC, $48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from China, $40/mt from Egypt, and $58/mt f",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,126.0,,,"m China and $32/mt from Egypt. For CRC, $48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from China, $40/mt from Egypt, and $58/mt from Russia. For rebars, $3",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,70.0,,,"rom Egypt. For CRC, $48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from China, $40/mt from Egypt, and $58/mt from Russia. For rebars, $36/mt from Egypt, $95",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,125.0,,,"48/mt from China, $44/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from China, $40/mt from Egypt, and $58/mt from Russia. For rebars, $36/mt from Egypt, $95/mt from South Korea,",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,49.0,,,"4/mt from Sweden, and $302/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from China, $40/mt from Egypt, and $58/mt from Russia. For rebars, $36/mt from Egypt, $95/mt from South Korea, and $104/mt from Ch",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,129.0,,,"2/mt from South Korea. For coated flat products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from China, $40/mt from Egypt, and $58/mt from Russia. For rebars, $36/mt from Egypt, $95/mt from South Korea, and $104/mt from China. In January, the Braz",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,44.0,,,"products, $60/mt from China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from China, $40/mt from Egypt, and $58/mt from Russia. For rebars, $36/mt from Egypt, $95/mt from South Korea, and $104/mt from China. In January, the Brazilian imports of finished steel produc",2025-11-08 12:36:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/freight-rates-decline-in-january-for-brazilian-finished-steel-imports-1381420.htm,,,40.0,,,"rom China, $174/mt from Japan, $203/mt from South Korea, $126/mt from India, $70/mt from Germany, $125/mt from Italy, $49/mt from the  UK, and $129/mt from Hong Kong. For wire rod, $44/mt from China, $40/mt from Egypt, and $58/mt from Russia. For rebars, $36/mt from Egypt, $95/mt from South Korea, and $104/mt from China. In January, the Brazilian imports of finished steel products from China were",2025-11-08 12:36:49
